"error","timepoint","model","stock","stock_type"
0.0127250053662471,104,"GP","VZ","communication services"
0.126496961049076,105,"Linear","VZ","communication services"
0.00799174085924572,105,"GP","VZ","communication services"
0.108642376300881,106,"Linear","VZ","communication services"
0.0030241150263322,106,"GP","VZ","communication services"
0.125351388746587,107,"Linear","VZ","communication services"
0.00636749600248665,107,"GP","VZ","communication services"
0.189553773069582,108,"Linear","VZ","communication services"
0.0243726096775708,108,"GP","VZ","communication services"
0.190786974032598,109,"Linear","VZ","communication services"
0.0208087173536233,109,"GP","VZ","communication services"
0.207690632231938,110,"Linear","VZ","communication services"
0.0264643056431779,110,"GP","VZ","communication services"
0.227331200742521,111,"Linear","VZ","communication services"
0.0281652359405146,111,"GP","VZ","communication services"
0.203426687225057,112,"Linear","VZ","communication services"
0.0186951037592703,112,"GP","VZ","communication services"
0.184675469410213,113,"Linear","VZ","communication services"
0.012759961876485,113,"GP","VZ","communication services"
0.1790424268058,114,"Linear","VZ","communication services"
0.00999876435643127,114,"GP","VZ","communication services"
0.171694929900309,115,"Linear","VZ","communication services"
0.0075894742794599,115,"GP","VZ","communication services"
0.189083069609528,116,"Linear","VZ","communication services"
0.0105075535750252,116,"GP","VZ","communication services"
0.182116349932123,117,"Linear","VZ","communication services"
0.00771067770658266,117,"GP","VZ","communication services"
0.136177184925382,118,"Linear","VZ","communication services"
0.00020390408320386,118,"GP","VZ","communication services"
0.134698840245871,119,"Linear","VZ","communication services"
0.000511997875428602,119,"GP","VZ","communication services"
0.162994562891266,120,"Linear","VZ","communication services"
0.00360700627688671,120,"GP","VZ","communication services"
0.146383123828419,121,"Linear","VZ","communication services"
0.00135860389926289,121,"GP","VZ","communication services"
0.122915313037314,122,"Linear","VZ","communication services"
3.88490146821944e-05,122,"GP","VZ","communication services"
0.0100582510782432,123,"Linear","VZ","communication services"
0.0615318761718835,123,"GP","VZ","communication services"
0.00818467849468233,124,"Linear","VZ","communication services"
0.0600817052755111,124,"GP","VZ","communication services"
0.00320097267413731,125,"Linear","VZ","communication services"
0.0709003892847318,125,"GP","VZ","communication services"
0.000424930130599389,126,"Linear","VZ","communication services"
0.0792017111018477,126,"GP","VZ","communication services"
0.00493391193795366,127,"Linear","VZ","communication services"
0.0461745803527496,127,"GP","VZ","communication services"
0.00166498475502448,128,"Linear","VZ","communication services"
0.05249697856942,128,"GP","VZ","communication services"
0.00035251318924745,129,"Linear","VZ","communication services"
0.0485266219561766,129,"GP","VZ","communication services"
0.000501329864056458,130,"Linear","VZ","communication services"
0.0463043099564039,130,"GP","VZ","communication services"
0.00170836062495442,131,"Linear","VZ","communication services"
0.0324905135705319,131,"GP","VZ","communication services"
0.0047572548521782,132,"Linear","VZ","communication services"
0.0189378054411889,132,"GP","VZ","communication services"
0.00695014792619619,133,"Linear","VZ","communication services"
0.0116727962856214,133,"GP","VZ","communication services"
0.00642888957937517,134,"Linear","VZ","communication services"
0.0109973509715062,134,"GP","VZ","communication services"
0.000747091041686874,135,"Linear","VZ","communication services"
0.0365384560011245,135,"GP","VZ","communication services"
0.00241850615127602,136,"Linear","VZ","communication services"
0.0127553371342955,136,"GP","VZ","communication services"
0.0029318154865113,137,"Linear","VZ","communication services"
0.0174195869197572,137,"GP","VZ","communication services"
0.00845799522948061,138,"Linear","VZ","communication services"
0.00268125355821535,138,"GP","VZ","communication services"
0.0112956429589258,139,"Linear","VZ","communication services"
6.91624686474535e-06,139,"GP","VZ","communication services"
0.00533839664239905,140,"Linear","VZ","communication services"
0.000343681519324221,140,"GP","VZ","communication services"
0.00330566685768697,141,"Linear","VZ","communication services"
0.00389534182036126,141,"GP","VZ","communication services"
0.00389785266762578,142,"Linear","VZ","communication services"
0.00112729832638233,142,"GP","VZ","communication services"
0.00360584473261952,143,"Linear","VZ","communication services"
0.00152620423259983,143,"GP","VZ","communication services"
0.0010782800260111,144,"Linear","VZ","communication services"
0.00882021308912413,144,"GP","VZ","communication services"
0.00143344006171535,145,"Linear","VZ","communication services"
7.5027912647857e-05,145,"GP","VZ","communication services"
0.00203024444597215,146,"Linear","VZ","communication services"
0.00101706237540544,146,"GP","VZ","communication services"
0.00538959766372828,147,"Linear","VZ","communication services"
9.58325282243459e-06,147,"GP","VZ","communication services"
0.00707948869080579,148,"Linear","VZ","communication services"
0.00108008102084103,148,"GP","VZ","communication services"
0.0076603622648919,149,"Linear","VZ","communication services"
0.00106650472056013,149,"GP","VZ","communication services"
0.0164221345681327,150,"Linear","VZ","communication services"
0.00647966956250922,150,"GP","VZ","communication services"
0.0257917186309504,151,"Linear","VZ","communication services"
0.00850355694470517,151,"GP","VZ","communication services"
0.0449127688969616,152,"Linear","VZ","communication services"
0.0256132912498948,152,"GP","VZ","communication services"
0.0474315985831296,153,"Linear","VZ","communication services"
0.0252414295726277,153,"GP","VZ","communication services"
0.0412805283262444,154,"Linear","VZ","communication services"
0.0181169265008914,154,"GP","VZ","communication services"
0.02778911159437,155,"Linear","VZ","communication services"
0.011294016550455,155,"GP","VZ","communication services"
0.0175674898628673,156,"Linear","VZ","communication services"
0.00501117846316305,156,"GP","VZ","communication services"
0.0188283082322932,157,"Linear","VZ","communication services"
0.00577402787400326,157,"GP","VZ","communication services"
0.00758454880398803,158,"Linear","VZ","communication services"
0.000660636316817421,158,"GP","VZ","communication services"
0.00490079852933536,159,"Linear","VZ","communication services"
0.000150614101073548,159,"GP","VZ","communication services"
0.00046337377497666,160,"Linear","VZ","communication services"
0.00578136882280698,160,"GP","VZ","communication services"
0.00100247460715832,161,"Linear","VZ","communication services"
0.00632746936107879,161,"GP","VZ","communication services"
6.25450864118456e-05,162,"Linear","VZ","communication services"
0.00113612313391032,162,"GP","VZ","communication services"
0.0038720741859261,163,"Linear","VZ","communication services"
0.00873725867850962,163,"GP","VZ","communication services"
0.00384344933554269,164,"Linear","VZ","communication services"
0.00751113056662092,164,"GP","VZ","communication services"
0.00110741707337044,165,"Linear","VZ","communication services"
0.00248868330277758,165,"GP","VZ","communication services"
0.00109868933921399,166,"Linear","VZ","communication services"
0.00170746250121378,166,"GP","VZ","communication services"
0.000661049799488958,167,"Linear","VZ","communication services"
0.000816728554961835,167,"GP","VZ","communication services"
0.000989037830780066,168,"Linear","VZ","communication services"
0.0008891200198981,168,"GP","VZ","communication services"
0.000476450059518572,169,"Linear","VZ","communication services"
0.000167613172349569,169,"GP","VZ","communication services"
0.00330945364803989,170,"Linear","VZ","communication services"
0.00206509464077461,170,"GP","VZ","communication services"
0.00371683395802962,171,"Linear","VZ","communication services"
0.00180446277900041,171,"GP","VZ","communication services"
0.00262592121436508,172,"Linear","VZ","communication services"
0.000731266197850775,172,"GP","VZ","communication services"
0.000363799005420319,173,"Linear","VZ","communication services"
0.00235305496959417,173,"GP","VZ","communication services"
2.23875927130933e-06,174,"Linear","VZ","communication services"
0.000942722705307928,174,"GP","VZ","communication services"
2.56477133223454e-05,175,"Linear","VZ","communication services"
0.00067745244488739,175,"GP","VZ","communication services"
0.000237910825752389,176,"Linear","VZ","communication services"
0.00221104719797486,176,"GP","VZ","communication services"
0.00277140063553661,177,"Linear","VZ","communication services"
0.00697631562840563,177,"GP","VZ","communication services"
0.00779276016444893,178,"Linear","VZ","communication services"
0.0146619239477612,178,"GP","VZ","communication services"
0.0050687467816447,179,"Linear","VZ","communication services"
0.00987662994555811,179,"GP","VZ","communication services"
0.00233556638305471,180,"Linear","VZ","communication services"
0.00543311705578461,180,"GP","VZ","communication services"
0.000895224875470493,181,"Linear","VZ","communication services"
0.00479234050630957,181,"GP","VZ","communication services"
0.000122526650952441,182,"Linear","VZ","communication services"
4.61358994145027e-05,182,"GP","VZ","communication services"
0.00118261572499133,183,"Linear","VZ","communication services"
8.22720336990412e-05,183,"GP","VZ","communication services"
2.69270124957676e-05,184,"Linear","VZ","communication services"
0.00132220839274605,184,"GP","VZ","communication services"
7.81711295357534e-05,185,"Linear","VZ","communication services"
0.0012112964937549,185,"GP","VZ","communication services"
0.000857437429728742,186,"Linear","VZ","communication services"
0.00222110429021116,186,"GP","VZ","communication services"
0.0001537678236327,187,"Linear","VZ","communication services"
0.00103714821132665,187,"GP","VZ","communication services"
0.000191458547144527,188,"Linear","VZ","communication services"
0.000591418083362456,188,"GP","VZ","communication services"
0.00805963806868346,189,"Linear","VZ","communication services"
0.0189866261724104,189,"GP","VZ","communication services"
0.00749425369881273,190,"Linear","VZ","communication services"
0.0123627225261212,190,"GP","VZ","communication services"
0.00795976985874393,191,"Linear","VZ","communication services"
0.00917089036028401,191,"GP","VZ","communication services"
0.0134471651170346,192,"Linear","VZ","communication services"
0.0140114358597947,192,"GP","VZ","communication services"
0.014044945997342,193,"Linear","VZ","communication services"
0.0179270382083483,193,"GP","VZ","communication services"
0.0656319205942399,194,"Linear","VZ","communication services"
0.0569592296161451,194,"GP","VZ","communication services"
0.0637177449367441,195,"Linear","VZ","communication services"
0.0623136455348229,195,"GP","VZ","communication services"
0.0674073873175167,196,"Linear","VZ","communication services"
0.051742219320768,196,"GP","VZ","communication services"
0.0825202536520751,197,"Linear","VZ","communication services"
0.0576123584784714,197,"GP","VZ","communication services"
0.0901174535355166,198,"Linear","VZ","communication services"
0.0652209956411863,198,"GP","VZ","communication services"
0.0952967573368085,199,"Linear","VZ","communication services"
0.0624396755344928,199,"GP","VZ","communication services"
0.119991177157001,200,"Linear","VZ","communication services"
0.0674549921819847,200,"GP","VZ","communication services"
0.124812358329816,201,"Linear","VZ","communication services"
0.059221950134575,201,"GP","VZ","communication services"
0.0923610447806093,202,"Linear","VZ","communication services"
0.0513601336371294,202,"GP","VZ","communication services"
0.0652420807074378,203,"Linear","VZ","communication services"
0.0245962007635022,203,"GP","VZ","communication services"
0.039047945577641,204,"Linear","VZ","communication services"
2.76075300962079e-05,204,"GP","VZ","communication services"
0.0393681169888835,205,"Linear","VZ","communication services"
0.0028065217586635,205,"GP","VZ","communication services"
0.0170449394166758,206,"Linear","VZ","communication services"
0.00156496189795807,206,"GP","VZ","communication services"
0.0186867357506108,207,"Linear","VZ","communication services"
3.56665262616835e-05,207,"GP","VZ","communication services"
0.00787976578351772,208,"Linear","VZ","communication services"
0.0022210412273664,208,"GP","VZ","communication services"
1.39984343405674e-05,209,"Linear","VZ","communication services"
0.0272215916556815,209,"GP","VZ","communication services"
0.00564913692731902,210,"Linear","VZ","communication services"
0.0637186629631923,210,"GP","VZ","communication services"
0.021676198669964,211,"Linear","VZ","communication services"
0.0906372424275943,211,"GP","VZ","communication services"
0.0299425969949235,212,"Linear","VZ","communication services"
0.0751210029309992,212,"GP","VZ","communication services"
0.042766246164225,213,"Linear","VZ","communication services"
0.109552713087914,213,"GP","VZ","communication services"
0.0218096516037955,214,"Linear","VZ","communication services"
0.0707400175777967,214,"GP","VZ","communication services"
0.0168121744448081,215,"Linear","VZ","communication services"
0.0518318604875817,215,"GP","VZ","communication services"
0.0121530190336982,216,"Linear","VZ","communication services"
0.0391394648016247,216,"GP","VZ","communication services"
0.0252225529146111,217,"Linear","VZ","communication services"
0.0556761496058261,217,"GP","VZ","communication services"
0.045401212274346,218,"Linear","VZ","communication services"
0.0631466269917364,218,"GP","VZ","communication services"
0.0967114242480261,219,"Linear","VZ","communication services"
0.129561521323715,219,"GP","VZ","communication services"
0.0829708663307116,220,"Linear","VZ","communication services"
